DATETIME,L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,F_PU1,S_PU1,F_PU2,S_PU2,F_PU3,S_PU3,F_PU4,S_PU4,F_PU5,S_PU5,F_PU6,S_PU6,F_PU7,S_PU7,F_PU8,S_PU8,F_PU9,S_PU9,F_PU10,S_PU10,F_PU11,S_PU11,F_V2,S_V2,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422,ATT_FLAG
19/03/14 08,1.860226393,4.469628811,4.042117119,4.377301693,1.603695393,5.441362858,3.331769943,97.24556732,1,97.26475525,1,0,0,0,0,0,0,0,0,49.36473083,1,0,0,0,0,32.29443359,1,0,0,71.26898193,1,2.974897385,34.45222473,29.67935944,71.91392517,29.63979149,88.20744324,26.66892433,61.86670685,26.54684448,68.77446747,32.15494919,31.25494957,0
19/03/14 09,1.850196719,4.958633423,3.6707623,3.617316246,1.975849628,5.5,3.560914755,97.29017639,1,97.30937958,1,0,0,0,0,0,0,0,0,0,0,35.4594841,1,0,0,30.49330139,1,0,0,51.50134659,1,2.974875927,34.42819977,31.86242294,70.61528015,31.86242294,64.84383392,19.93478203,81.1098175,19.82501221,68.22209167,34.06459808,33.16460037,0
19/03/14 10,1.777153373,5.289991379,3.263870955,3.214082956,2.315583467,5.5,3.41422081,97.27709961,1,97.2963028,1,0,0,0,0,0,0,0,0,51.06134415,1,35.40771103,1,0,0,30.09618378,1,0,0,64.78018188,1,2.974882364,34.43523788,30.26172066,71.07926941,30.21959686,85.45227814,20.08023834,81.34417725,19.97310066,69.66350555,32.71582413,31.81582642,0
19/03/14 11,1.718618512,5.329768658,3.148817062,3.289013386,2.648285866,5.5,3.639558315,97.81150055,1,97.83085632,1,0,0,36.21986771,1,0,0,0,0,50.53160095,1,34.9445343,1,0,0,29.90589905,1,0,0,66.35731506,1,2.974626064,34.14738464,29.36022377,89.32666779,29.43219376,85.72538757,19.98197746,82.04837036,19.8760891,70.17772675,32.25674438,31.35674286,0
19/03/14 12,1.622180223,5.117705345,3.647143364,3.460088968,3.070166826,5.5,3.934241772,97.49300385,1,97.51226807,1,0,0,36.67264175,1,0,0,0,0,49.99552917,1,34.6855545,1,0,0,30.34307861,1,0,0,68.64405823,1,2.974778891,34.31900787,29.21646309,88.36981964,29.29187775,86.64100647,20.04139328,82.55319977,19.93262291,68.82178497,32.12631989,31.22632027,0
19/03/14 13,1.557932138,4.93116188,4.100474358,3.811346769,3.525497198,5.5,3.854298115,97.46533203,1,97.48458862,1,0,0,35.08668137,1,0,0,0,0,49.92739487,1,34.54887009,1,0,0,30.33331871,1,0,0,69.55861664,1,2.974792242,34.3339119,29.124506,91.07527924,29.19091034,86.67233276,20.05952263,82.8039856,19.9508152,68.87161255,32.01200867,31.11200714,0
19/03/14 14,1.502100348,4.771270752,4.62694788,4.115946293,3.970668793,5.5,3.804189682,97.89617157,1,97.91555023,1,0,0,35.37994385,1,0,0,0,0,50.10035324,1,34.42570496,1,0,0,29.8872261,1,0,0,69.11713409,1,2.974585533,34.10172653,28.93507957,90.37915039,29.002882,86.14658356,19.9831028,82.93467712,19.87733841,70.23877716,31.82698441,30.92698479,0
19/03/14 15,1.550323963,4.619473457,5.118140221,4.252805233,3.354828119,5.5,4.206874847,97.47145844,1,97.49071503,1,0,0,35.44612122,1,0,0,0,0,50.08342361,1,0,0,0,0,31.00703049,1,0,0,72.59994507,1,2.974789143,34.33061218,28.86286545,90.19195557,28.93107033,86.10779572,26.59562492,62.67668152,26.48240471,73.17038727,31.77411842,30.8741188,0
19/03/14 16,1.628822565,4.694078922,5.060740471,4.359761238,2.65443182,5.493276596,4.768603802,96.5891037,1,96.60810089,1,0,0,0,0,0,0,0,0,50.14871216,1,0,0,0,0,0,0,0,0,73.2155304,1,2.975210428,34.80499268,29.9379673,73.07975769,29.89722824,86.94619751,29.77729034,62.45172501,29.77729034,55.72722244,32.4294014,31.52939987,0
19/03/14 17,1.856985092,5.034407139,4.695296288,4.174639225,2.030132771,5.034806252,2.596528053,95.11710358,1,95.13567352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.26900482,1,2.975905418,35.59293365,32.58161926,72.57386017,32.58161926,61.27600861,30.5540638,60.73324203,30.5540638,56.07749557,34.82170486,33.92170715,0
19/03/14 18,1.973524809,5.51655674,4.324211121,2.907961369,1.620483279,5.223509312,2.73292923,93.05782318,1,93.07579041,1,0,0,0,0,0,0,0,0,50.05560684,1,35.89382935,1,0,0,30.97940445,1,0,0,0,0,2.976862669,36.68793869,28.52498817,72.8841629,28.48438835,85.7155304,21.40460396,81.81585693,21.29156876,68.07246399,39.51568604,29.90057182,0
19/03/14 19,2.236274958,4.986395359,3.981225014,3.190241098,2.043928862,5.441230774,2.986237526,94.4525528,1,94.47092438,1,0,0,0,0,0,0,0,0,50.49987793,1,35.59562683,1,0,0,31.01532555,1,0,0,0,0,2.976216316,35.94725037,27.96196747,70.90135193,27.92069817,84.27677155,20.89104462,81.82914734,20.77776909,67.43783569,38.8067131,29.34061432,0
19/03/14 20,2.411702394,4.451059341,3.573434114,3.042007923,2.449565411,5.5,3.062119722,93.15115356,1,93.16915131,1,0,0,0,0,0,0,0,0,50.35609055,1,35.59866714,1,0,0,30.88542557,1,0,0,0,0,2.976819754,36.63850021,27.4372921,70.72750092,27.39623833,84.03684998,21.64188576,82.57414246,21.52948761,68.62560272,39.58803177,28.81494522,0
19/03/14 21,2.64465332,3.917090416,3.174336433,2.877776146,2.892776012,5.5,3.080006599,94.4125061,1,94.43086243,1,0,0,0,0,0,0,0,0,49.89698792,1,35.71561813,1,0,0,30.78003502,1,0,0,0,0,2.976234913,35.96857452,26.93720245,68.38677216,26.89684105,84.43790436,21.12407494,81.84994507,21.01238441,68.46041107,38.95840073,28.31169891,0
19/03/14 22,2.793282032,3.163328409,3.242183447,2.907114506,3.18541193,5.5,3.067845821,93.77709961,1,93.79528046,1,0,0,34.97402954,1,0,0,0,0,48.61510849,1,35.73289108,1,0,0,30.89241409,1,0,0,0,0,2.976530313,36.30644608,22.90924072,85.0531311,22.97695541,82.96147919,21.46207619,82.15787506,21.34962845,68.42234802,39.34967041,24.68512726,0
19/03/14 23,2.967863321,2.27895236,3.607807636,2.718420744,3.478275299,5.5,3.039251566,93.33679199,1,93.35483551,1,0,0,33.84875488,1,0,0,0,0,48.25914764,1,35.68651199,1,0,0,31.00858879,1,0,0,0,0,2.976734161,36.54010391,22.19877815,86.23425293,22.2607708,82.90602112,21.73451424,82.5125885,21.62128258,68.30400848,39.64481354,23.95279884,0
20/03/14 00,3.155031443,1.41037941,4.008497238,2.62803483,3.783896208,5.5,2.979819059,91.891922,1,91.90955353,1,0,0,33.18785477,1,0,0,0,0,47.17033768,1,35.73624802,1,0,0,30.18683052,1,0,0,0,0,2.977396727,37.30408096,21.5286274,86.64194489,21.5886097,84.21137238,22.73139763,83.41862488,22.62366295,72.02301025,40.51865387,23.26090813,0
20/03/14 01,3.469217539,0.561278939,4.413097858,2.960306883,3.668516874,5.5,3.726825476,89.18894958,1,89.20581055,1,0,0,31.46285057,1,0,0,0,0,46.88360214,1,0,0,0,0,31.3627224,1,0,0,0,0,2.978612661,38.72174454,20.90802574,88.7199707,20.95934486,84.08563232,31.20861626,63.16994476,31.09297752,76.57418823,42.56535339,22.61079025,0
20/03/14 02,3.562808514,0.581067204,4.914947987,3.28459692,2.995998383,5.5,4.793386459,95.252388,1,95.27099609,1,0,0,33.06824112,1,0,0,0,0,47.81390381,1,0,0,0,0,30.69011879,1,0,0,109.3650665,1,2.975841999,35.52070236,25.66965103,90.97543335,25.72806549,87.19120026,28.64772797,63.03874969,28.53664017,76.28353882,28.75919342,27.8591938,0
20/03/14 03,3.660451412,0.955198526,5.22742033,3.911388874,2.414254904,5.271419525,3.91055727,93.93784332,1,93.95606995,1,0,0,0,0,0,0,0,0,48.34088135,1,0,0,0,0,0,0,0,0,103.1908493,1,2.976455688,36.22104645,27.92057991,76.43566895,27.88251686,88.37669373,31.70547104,63.29653549,31.70547104,59.55231094,30.59089088,29.69089127,0
20/03/14 04,3.861805916,1.565733433,5.021192074,4.400473595,2.00461936,4.977030277,2.693245173,92.866745,1,92.88465881,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.23786163,1,2.976950645,36.78910828,31.40592003,76.08744049,31.40592003,69.20572662,32.33617401,62.72345352,32.33617401,60.02596283,33.7811203,32.88111877,0
20/03/14 05,4.063637733,2.444972038,4.805789948,3.579764843,1.557077527,5.079135418,2.994632244,93.39417267,1,93.41223907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.19478607,1,0,0,79.38059998,1,2.976707458,36.50967407,31.68727303,74.19458008,31.68727303,66.53041077,29.37143326,62.51164246,29.25004959,71.8321228,34.02724075,33.12724304,0
20/03/14 06,4.059494495,3.101130962,4.499889851,3.272441626,2.019673586,5.442018032,3.844309807,94.13162994,1,94.14990997,1,0,0,0,0,0,0,0,0,49.46649933,1,35.13229752,1,0,0,30.5717659,1,0,0,92.20848846,1,2.976365805,36.11802292,29.2675209,75.76426697,29.22780228,87.60043335,22.64869308,84.39345551,22.53839684,70.67682648,31.86897278,30.96897125,0
20/03/14 07,4.004310608,3.545554638,4.297383785,3.831431627,2.730934858,5.495900631,4.781151295,94.68013,1,94.69857025,1,0,0,0,0,0,0,0,0,48.72969818,1,37.19978714,1,0,0,0,0,0,0,88.62575531,1,2.976109982,35.82601547,29.55527687,72.32195282,29.51664543,89.2877655,28.19507408,86.17621613,28.19507408,58.70444107,32.12840271,31.22840118,0
20/03/14 08,4.019705772,3.997724295,3.932163954,4.404414177,3.369923115,5.148436069,3.166301489,94.27132416,1,94.28964233,1,0,0,0,0,0,0,0,0,0,0,37.27859879,1,0,0,0,0,0,0,69.82428741,1,2.976300716,36.0437088,32.34299088,73.03687286,32.34299088,62.57678986,28.3029747,86.13821411,28.3029747,54.63063431,34.63010406,33.73010635,0
20/03/14 09,4.021199226,4.674182892,3.613138914,3.015215158,3.903382301,4.976655483,2.06289196,95.80657196,1,95.82533264,1,0,0,0,0,0,0,0,0,50.7894516,1,34.79561615,1,0,0,31.32567215,1,0,0,79.08081818,1,2.975580931,35.22441483,30.11127853,69.21873474,30.06956863,85.84867859,21.6613903,83.98880005,21.54600525,67.15381622,32.64015579,31.74015617,0
20/03/14 10,3.953326941,4.984207153,3.159161091,3.237783194,3.57036829,5.177353382,2.246587753,95.09448242,1,95.11303711,1,0,0,0,0,0,0,0,0,51.03862,1,0,0,0,0,33.12653351,1,0,0,80.22966766,1,2.975916147,35.6050148,30.45704842,68.2562027,30.41495895,85.69327545,28.56800079,62.716465,28.44002914,67.6478653,32.99438095,32.09438324,0
20/03/14 11,3.94594574,5.11619854,3.143052816,3.354545593,2.843573809,5.334169865,2.237521648,94.55020905,1,94.56861115,1,0,0,36.14352417,1,0,0,0,0,50.73266602,1,0,0,0,0,32.95500183,1,0,0,86.19744873,1,2.976170778,35.89523315,29.48758316,89.59009552,29.55880547,85.45137024,28.75958633,61.14256287,28.63284111,68.47206116,32.49682999,31.59682846,0
20/03/14 12,3.989992619,5.111255646,3.649888754,3.434179306,1.99951458,5.5,2.538731813,95.13034058,1,95.14891052,1,0,0,35.85089493,1,0,0,0,0,50.34142685,1,0,0,0,0,30.38129425,1,0,0,84.4278183,1,2.97589922,35.58587265,29.48884773,90.10931396,29.55897713,86.22901154,28.98679733,59.46142578,28.87777901,77.64833832,32.47794342,31.57794571,0
20/03/14 13,3.914629936,5.081083775,4.158483505,3.691026211,1.614670753,5.5,3.907879353,94.34259796,1,94.36093903,1,0,0,36.29132462,1,0,0,0,0,50.06564713,1,36.50074005,1,0,0,29.95828819,1,0,0,86.39408112,1,2.976267576,36.00577927,29.45776939,89.29667664,29.53085518,86.7424469,22.2812748,81.60112762,22.17504692,72.3112793,32.46341324,31.56341171,0
20/03/14 14,3.853319168,5.081145287,4.627000809,4.015557289,1.95303905,5.5,4.508915424,95.20614624,1,95.22473907,1,0,0,35.45752335,1,0,0,0,0,50.73196793,1,35.90997696,1,0,0,30.67411041,1,0,0,82.91859436,1,2.975863695,35.54539871,29.45299911,90.7622757,29.52028847,85.41432953,21.80546951,82.18689728,21.69449234,69.49658203,32.43061447,31.53061485,0
20/03/14 15,3.731799364,5.045280457,5.128678799,3.926934004,2.377919912,5.5,4.419733047,95.25106049,1,95.26966858,1,0,0,35.41207123,1,0,0,0,0,50.38290024,1,35.42956161,1,0,0,30.35471535,1,0,0,82.71497345,1,2.975842476,35.5214119,29.42289543,90.81117249,29.49045563,86.0786438,21.93272209,83.15944672,21.82387161,70.67485046,32.3947258,31.49472618,0
20/03/14 16,3.633855343,5.22221899,5.059188843,4.066889763,2.906227827,5.5,4.623933315,95.00519562,1,95.02372742,1,0,0,0,0,0,0,0,0,50.47875214,1,35.41790009,1,0,0,30.01851463,1,0,0,77.52511597,1,2.97595787,35.65266418,30.61127853,71.96009064,30.57003975,86.96814728,22.07375145,83.31959534,21.96712303,71.90763855,33.12903595,32.22903442,0
20/03/14 17,3.636602402,5.508857727,4.650690556,4.330566406,3.432785273,5.284578323,3.773328543,90.66930389,1,90.6865921,1,0,0,0,0,0,0,0,0,49.58841705,1,37.94912338,1,0,0,0,0,0,0,0,0,2.977950573,37.94719315,28.55157852,73.10529327,28.51167679,86.64984131,29.57416153,86.15367889,29.57416153,57.34076691,41.64450073,29.92396736,0
20/03/14 18,3.95469141,5.117871284,4.303233624,4.142820358,3.917593718,5.051864147,2.560124159,91.33296204,1,91.35043335,1,0,0,0,0,0,0,0,0,0,0,35.39796448,1,0,0,31.48399925,1,0,0,0,0,2.977650642,37.59848404,30.11787224,73.05809021,30.11787224,62.88379288,23.09501839,84.3812561,22.97854996,68.04380798,41.04982758,31.30787086,0
20/03/14 19,4.304325104,4.978118896,3.968652487,3.03844142,3.458901167,5.304978371,2.888953209,91.36305237,1,91.38053894,1,0,0,0,0,0,0,0,0,50.53899002,1,0,0,0,0,33.22054672,1,0,0,0,0,2.977637053,37.58265686,27.95078659,67.78390503,27.90945625,84.18792725,30.23122597,61.28636169,30.10258293,68.96237946,41.45497513,29.32970238,0
20/03/14 20,4.489494324,4.442338943,3.457554102,2.898014307,2.555245638,5.5,3.13771081,112.865387,1,0,0,0,0,0,0,0,0,0,0,50.38418961,1,0,0,0,0,32.06632996,1,0,0,0,0,2.990839005,25.83823395,27.42649078,70.43100739,27.38539696,83.9704895,29.15447998,59.95001984,29.03399086,72.0705719,38.53390884,28.80433846,0
20/03/14 21,4.459722996,3.908097744,3.051730871,2.753994226,1.599709988,5.5,3.651272774,112.2949524,1,0,0,0,0,0,0,0,0,0,0,50.24813461,1,0,0,0,0,32.89089966,1,0,0,0,0,2.990924597,26.16143417,26.90231895,66.42984009,26.86142731,83.71484375,29.18565178,59.58373642,29.05936432,69.13526154,38.72655487,28.2792263,0
20/03/14 22,4.350816727,3.052530289,3.295532465,2.556442261,1.766122937,5.5,3.326323509,113.2976074,1,0,0,0,0,34.2409668,1,0,0,0,0,48.71498489,1,36.28298187,1,0,0,30.84512329,1,0,0,0,0,2.990773916,25.59295654,22.87451744,86.25891113,22.93799973,82.73568726,21.91765976,81.633461,21.80553055,69.03645325,38.14164734,24.63960838,0
20/03/14 23,4.199036598,2.174855471,3.705093861,2.39193511,2.111828327,5.5,3.376667738,113.3788376,1,0,0,0,0,33.29950714,1,0,0,0,0,48.32214737,1,36.09544754,1,0,0,30.72138977,1,0,0,0,0,2.990761757,25.54681969,22.15214539,87.08508301,22.21106529,82.73996735,21.91697502,81.96826935,21.80567932,69.44877625,38.06072235,23.89810753,0
21/03/14 00,4.059002399,1.311517358,4.133475304,2.339211464,2.475119114,5.5,3.511604071,112.6315765,1,0,0,0,0,32.62920761,1,0,0,0,0,48.1529808,1,35.67512512,1,0,0,30.52482224,1,0,0,0,0,2.99087429,25.97078323,21.38580132,87.39117432,21.44138336,82.28217316,22.37162399,83.16798401,22.26164246,70.55484009,38.33826065,23.11947441,0
21/03/14 01,3.984177113,0.489482135,4.562897205,2.190064192,2.971131563,5.5,3.841910124,118.6945419,1,0,0,0,0,33.72521591,1,0,0,0,0,49.05377579,1,34.36094284,1,0,0,29.56962204,1,0,0,91.53617096,1,2.989943504,22.50236511,24.99061584,89.22940826,25.05077171,84.21231842,19.73058891,82.79043579,19.6268959,70.99556732,27.9764595,27.07645988,0
21/03/14 02,3.491438866,0.573114038,5.031528473,2.433128119,3.491326809,5.5,4.270846844,117.6735077,1,0,0,0,0,32.42038727,1,0,0,0,0,48.3065567,1,34.34375763,1,0,0,28.62371635,1,0,0,94.28649902,1,2.990103245,23.09099579,25.19189644,91.52629089,25.24615288,85.80554962,20.52281952,83.60823822,20.42518806,74.70553589,28.16767883,27.26767921,0
21/03/14 03,3.130740166,0.853927195,5.190085411,2.9564569,3.943397045,5.432944775,4.670143127,114.8654785,1,0,0,0,0,0,0,0,0,0,0,48.23299026,1,0,0,0,0,0,0,0,0,95.1314621,1,2.990536213,24.70040894,27.28139114,75.5998764,27.2434864,87.93800354,30.46709633,64.5318985,30.46709633,60.8105011,29.89417076,28.99417114,0
21/03/14 04,3.041382313,1.341113091,4.935983658,3.68075037,3.467488766,5.193715096,3.612378597,114.7711716,1,0,0,0,0,0,0,0,0,0,0,48.16279221,1,0,0,0,0,0,0,0,0,92.74155426,1,2.990550518,24.75421715,27.62550354,76.12096405,27.5877018,88.41043091,30.45965576,64.66432953,30.45965576,60.0793457,30.22173309,29.32173347,0
21/03/14 05,2.984378338,1.804188728,4.728228092,4.379053116,3.140919924,4.933218479,2.635185003,115.2321854,1,0,0,0,0,0,0,0,0,0,0,48.85478973,1,0,0,0,0,0,0,0,0,89.28051758,1,2.990480185,24.49102211,27.84251595,75.19475555,27.8037014,87.33957672,30.30488777,64.3110733,30.30488777,59.78927231,30.42069054,29.52069092,0
21/03/14 06,2.839935303,2.436274767,4.477269173,3.623919487,2.806625366,5.236565113,3.45230484,115.7943039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.56026077,1,0,0,65.43399811,1,2.990393877,24.16959572,30.40246582,76.29866791,30.40246582,66.26317596,27.45605278,63.03219986,27.33906364,72.14163208,32.66724396,31.76724243,0
21/03/14 07,2.659311771,2.957072735,4.315535545,3.240312338,2.258386612,5.5,4.540392399,117.2051392,1,0,0,0,0,0,0,0,0,0,0,49.76901627,1,0,0,0,0,31.18880081,1,0,0,75.61605835,1,2.990175962,23.36040115,28.30443954,74.89778137,28.26426888,86.05379486,26.71029091,61.46728516,26.59584427,72.67449188,30.80651855,29.90651894,0
21/03/14 08,2.460202456,3.237926245,4.071092606,3.554622889,1.540929675,5.332252502,4.005465984,116.3629684,1,0,0,0,0,0,0,0,0,0,0,50.85593414,1,0,0,0,0,0,0,0,0,77.58454132,1,2.990306377,23.843853,28.611866,72.04527283,28.57005501,84.21587372,29.72690582,59.93172455,29.72690582,58.52762985,31.1325798,30.23257828,0
21/03/14 09,2.244046926,3.473681927,3.703839064,3.157026291,1.624240994,4.987756252,2.509924889,118.344223,1,0,0,0,0,0,0,0,0,0,0,50.08856201,1,37.16857529,1,0,0,0,0,0,0,67.17660522,1,2.989998579,22.70452881,28.53463364,70.58100128,28.49398422,85.66065979,25.19571114,83.23454285,25.19571114,51.69707108,30.99393845,30.09393883,0
21/03/14 10,1.884084702,3.593307734,3.294469118,3.384344816,2.026721716,4.834447384,1.560883403,119.0339432,1,0,0,0,0,0,0,0,0,0,0,50.42325974,1,35.17906952,1,0,0,30.84352112,1,0,0,61.38405228,1,2.989890337,22.30629349,28.51358604,70.11920166,28.47243118,84.98040009,18.76874542,80.43349457,18.65662766,65.89286804,30.9469738,30.04697418,0
21/03/14 11,1.54832077,3.613503218,3.102329969,3.384115219,2.303371668,4.912210941,1.42318368,119.6828003,1,0,0,0,0,36.20550919,1,0,0,0,0,49.40538406,1,34.67059326,1,0,0,30.62391281,1,0,0,62.4266777,1,2.989788055,21.93090439,27.56474686,87.55678558,27.63832283,86.13072968,18.51744652,81.05583954,18.40680313,66.37301636,30.4295578,29.52955627,0
21/03/14 12,1.204630971,3.367387295,3.549739361,3.717638254,2.674881697,5.049688816,1.52441597,119.5083694,1,0,0,0,0,36.94610977,1,0,0,0,0,49.23074341,1,34.16928101,1,0,0,30.8987751,1,0,0,64.57357025,1,2.989815474,22.03189087,27.36134338,86.01802826,27.43950462,86.26293182,18.63900566,82.02629852,18.52651596,65.57922363,30.24699211,29.34699249,0
21/03/14 13,0.968015015,3.178388596,3.928965092,4.03164959,3.164757729,5.014918804,1.158084989,98.55456543,1,98.57414246,1,0,0,35.4679985,1,0,0,0,0,48.74473953,1,34.66259003,1,0,0,30.30538559,1,0,0,76.32196045,1,2.97426796,33.74620056,27.52407837,88.81538391,27.59439468,87.3368454,19.28451347,81.83535004,19.17600441,68.19771576,30.44182396,29.54182434,0
21/03/14 14,0.870131075,3.096009254,4.394283772,4.502307415,3.528350115,5.287412643,1.841188908,98.03630066,1,98.05571747,1,0,0,35.57559204,1,0,0,0,0,0,0,34.50114822,1,0,0,30.55396271,1,0,0,70.66625977,1,2.974518061,34.02613068,28.82328415,89.92672729,28.93286896,64.55840302,19.4145298,82.24082184,19.30435371,67.50149536,31.32300758,30.42300797,0
21/03/14 15,0.839008629,3.45993495,4.879111767,3.083061934,3.912867785,5.485853672,2.165607929,98.33579254,1,98.3553009,1,0,0,35.64917755,1,0,0,0,0,0,0,34.08387375,1,0,0,30.50315475,1,0,0,67.53113556,1,2.974373579,33.86442947,29.03419495,90.00895691,29.14419937,63.39845276,19.37806511,82.9068985,19.26822853,67.63266754,31.51847076,30.61847115,0
21/03/14 16,0.870453119,3.416630745,5.265629292,3.272621632,3.542136669,5.5,2.73582983,98.49546051,1,98.51502228,1,0,0,0,0,0,0,0,0,50.38582611,1,0,0,0,0,31.23205185,1,0,0,71.74868011,1,2.97429657,33.77815247,28.60190392,74.01951599,28.56080627,85.14285278,25.79722023,62.9192009,25.68247414,71.60923767,31.0870533,30.18705368,0
21/03/14 17,0.923410296,3.639071226,4.931005478,3.345337868,2.850209951,5.5,3.308110476,97.63677216,1,97.65607452,1,0,0,0,0,0,0,0,0,49.98417282,1,0,0,0,0,31.40584564,1,0,0,73.28135681,1,2.974709988,34.2415657,28.89200211,73.92752838,28.851511,86.22309113,26.11988449,62.69541931,26.00395203,71.3374939,31.38266182,30.4826622,0
21/03/14 18,1.035597682,3.883339882,4.607101917,3.650693655,2.234021187,5.5,3.733620405,97.89853668,1,97.91792297,1,0,0,0,0,0,0,0,0,50.12908936,1,0,0,0,0,31.26081848,1,0,0,71.07466125,1,2.974584341,34.10044861,29.05699539,72.2170639,29.01628494,86.10360718,26.10426903,61.89533997,25.98932457,71.81822205,31.53678513,30.63678551,0
21/03/14 19,1.121595025,4.102447987,4.225427151,3.866871595,1.587181091,5.5,4.17991209,97.82844543,1,97.84780884,1,0,0,0,0,0,0,0,0,50.24788284,1,0,0,0,0,31.43599701,1,0,0,70.092453,1,2.974617958,34.13824463,29.24105072,69.71615601,29.20016098,86.05410767,26.15374184,60.00749588,26.03760147,71.26776123,31.71647453,30.81647491,0
21/03/14 20,1.074857354,4.291033745,3.767602921,4.019212246,1.788147688,5.5,4.315570354,98.3030777,1,98.32257843,1,0,0,0,0,0,0,0,0,50.39086533,1,35.59114838,1,0,0,29.77775192,1,0,0,66.1977005,1,2.974389315,33.88209915,29.31673622,70.49230957,29.27563095,85.84757996,19.31767654,80.25898743,19.21262741,69.92288971,31.7732029,30.87320328,0
21/03/14 21,1.00322783,4.452790737,3.352669954,4.079716682,2.029690027,5.5,4.444424629,98.17784119,1,98.1973114,1,0,0,0,0,0,0,0,0,50.77962494,1,34.99947357,1,0,0,30.27248001,1,0,0,65.33428192,1,2.974449873,33.94972992,29.44552422,69.2197876,29.40382957,85.20256042,19.35355568,81.32671356,19.24525261,68.36447144,31.90039444,31.00039291,0
21/03/14 22,0.951190889,4.601325512,2.907554626,3.893577099,2.434551954,5.5,4.146464348,98.30348206,1,98.32298279,1,0,0,36.49592209,1,0,0,0,0,50.65205765,1,34.77414703,1,0,0,30.14412498,1,0,0,67.67373657,1,2.974389315,33.88188553,28.65412712,88.13576508,28.72749519,84.78092957,19.37125015,81.73092651,19.26379585,68.79921722,31.56321335,30.66321373,0
